date,sales_total,sell_price,snap_CA,sales_lag_1,sales_lag_2,month,week_of_year,sales_moving_avg,price_promo_interaction,cumulative_sales,day_of_week,price_volatility,quarter
2015-11-14,26,2.0,0,13.0,0.0,11,46,13.75,0.0,11367,5,0.0,4
2015-11-15,21,2.0,0,26.0,13.0,11,46,15.0,0.0,11388,6,0.0,4
2015-11-16,10,2.0,0,21.0,26.0,11,47,17.5,0.0,11398,0,0.0,4
2015-11-17,1,2.0,0,10.0,21.0,11,47,14.5,0.0,11399,1,0.0,4
2015-11-18,10,2.0,0,1.0,10.0,11,47,10.5,0.0,11409,2,0.0,4
2015-11-19,14,2.0,0,10.0,1.0,11,47,8.75,0.0,11423,3,0.0,4
2015-11-20,11,2.0,0,14.0,10.0,11,47,9.0,0.0,11434,4,0.0,4
2015-11-21,14,2.0,0,11.0,14.0,11,47,12.25,0.0,11448,5,0.0,4
2015-11-22,14,2.0,0,14.0,11.0,11,47,13.25,0.0,11462,6,0.0,4
2015-11-23,14,2.0,0,14.0,14.0,11,48,13.25,0.0,11476,0,0.0,4
2015-11-24,15,2.0,0,14.0,14.0,11,48,14.25,0.0,11491,1,0.0,4
2015-11-25,12,2.0,0,15.0,14.0,11,48,13.75,0.0,11503,2,0.0,4
2015-11-26,0,2.0,0,12.0,15.0,11,48,10.25,0.0,11503,3,0.0,4
2015-11-27,14,2.0,0,0.0,12.0,11,48,10.25,0.0,11517,4,0.0,4
2015-11-28,11,2.0,0,14.0,0.0,11,48,9.25,0.0,11528,5,0.0,4
2015-11-29,10,2.0,0,11.0,14.0,11,48,8.75,0.0,11538,6,0.0,4
2015-11-30,22,2.0,0,10.0,11.0,11,49,14.25,0.0,11560,0,0.0,4
2015-12-01,13,2.0,1,22.0,10.0,12,49,14.0,2.0,11573,1,0.0,4
2015-12-02,14,2.0,1,13.0,22.0,12,49,14.75,2.0,11587,2,0.0,4
2015-12-03,10,2.0,1,14.0,13.0,12,49,14.75,2.0,11597,3,0.0,4
2015-12-04,0,2.0,1,10.0,14.0,12,49,9.25,2.0,11597,4,0.0,4
2015-12-05,0,2.0,1,0.0,10.0,12,49,6.0,2.0,11597,5,0.0,4
2015-12-06,0,2.0,1,0.0,0.0,12,49,2.5,2.0,11597,6,0.0,4
2015-12-07,0,2.0,1,0.0,0.0,12,50,0.0,2.0,11597,0,0.0,4
2015-12-08,0,2.0,1,0.0,0.0,12,50,0.0,2.0,11597,1,0.0,4
2015-12-09,0,2.0,1,0.0,0.0,12,50,0.0,2.0,11597,2,0.0,4
2015-12-10,0,2.0,1,0.0,0.0,12,50,0.0,2.0,11597,3,0.0,4
2015-12-11,0,2.0,0,0.0,0.0,12,50,0.0,0.0,11597,4,0.0,4
2015-12-12,0,2.24,0,0.0,0.0,12,50,0.0,0.0,11597,5,0.1200000000000001,4
2015-12-13,0,2.24,0,0.0,0.0,12,50,0.0,0.0,11597,6,0.13856406460551032,4
2015-12-14,0,2.24,0,0.0,0.0,12,51,0.0,0.0,11597,0,0.1200000000000001,4
2015-12-15,0,2.24,0,0.0,0.0,12,51,0.0,0.0,11597,1,0.0,4
2015-12-16,4,2.24,0,0.0,0.0,12,51,1.0,0.0,11601,2,0.0,4
2015-12-17,16,2.24,0,4.0,0.0,12,51,5.0,0.0,11617,3,0.0,4
2015-12-18,19,2.24,0,16.0,4.0,12,51,9.75,0.0,11636,4,0.0,4
2015-12-19,29,2.24,0,19.0,16.0,12,51,17.0,0.0,11665,5,0.0,4
2015-12-20,0,2.24,0,29.0,19.0,12,51,16.0,0.0,11665,6,0.0,4
2015-12-21,23,2.24,0,0.0,29.0,12,52,17.75,0.0,11688,0,0.0,4
2015-12-22,26,2.24,0,23.0,0.0,12,52,19.5,0.0,11714,1,0.0,4
2015-12-23,18,2.24,0,26.0,23.0,12,52,16.75,0.0,11732,2,0.0,4
2015-12-24,22,2.24,0,18.0,26.0,12,52,22.25,0.0,11754,3,0.0,4
2015-12-25,0,2.24,0,22.0,18.0,12,52,16.5,0.0,11754,4,0.0,4
2015-12-26,5,2.24,0,0.0,22.0,12,52,11.25,0.0,11759,5,0.0,4
2015-12-27,0,2.24,0,5.0,0.0,12,52,6.75,0.0,11759,6,0.0,4
2015-12-28,16,2.24,0,0.0,5.0,12,53,5.25,0.0,11775,0,0.0,4
2015-12-29,20,2.24,0,16.0,0.0,12,53,10.25,0.0,11795,1,0.0,4
2015-12-30,9,2.24,0,20.0,16.0,12,53,11.25,0.0,11804,2,0.0,4
2015-12-31,20,2.24,0,9.0,20.0,12,53,16.25,0.0,11824,3,0.0,4
2016-01-01,7,2.24,1,20.0,9.0,1,53,14.0,2.24,11831,4,0.0,1
2016-01-02,22,2.24,1,7.0,20.0,1,53,14.5,2.24,11853,5,0.0,1
2016-01-03,0,2.24,1,22.0,7.0,1,53,12.25,2.24,11853,6,0.0,1
2016-01-04,16,2.24,1,0.0,22.0,1,1,11.25,2.24,11869,0,0.0,1
2016-01-05,7,2.24,1,16.0,0.0,1,1,11.25,2.24,11876,1,0.0,1
2016-01-06,20,2.24,1,7.0,16.0,1,1,10.75,2.24,11896,2,0.0,1
2016-01-07,12,2.24,1,20.0,7.0,1,1,13.75,2.24,11908,3,0.0,1
2016-01-08,14,2.24,1,12.0,20.0,1,1,13.25,2.24,11922,4,0.0,1
2016-01-09,27,2.24,1,14.0,12.0,1,1,18.25,2.24,11949,5,0.0,1
2016-01-10,0,2.24,1,27.0,14.0,1,1,13.25,2.24,11949,6,0.0,1
2016-01-11,9,2.24,0,0.0,27.0,1,2,12.5,0.0,11958,0,0.0,1
2016-01-12,8,2.24,0,9.0,0.0,1,2,11.0,0.0,11966,1,0.0,1
2016-01-13,12,2.24,0,8.0,9.0,1,2,7.25,0.0,11978,2,0.0,1
2016-01-14,9,2.24,0,12.0,8.0,1,2,9.5,0.0,11987,3,0.0,1
2016-01-15,8,2.24,0,9.0,12.0,1,2,9.25,0.0,11995,4,0.0,1
2016-01-16,23,2.24,0,8.0,9.0,1,2,13.0,0.0,12018,5,0.0,1
2016-01-17,17,2.24,0,23.0,8.0,1,2,14.25,0.0,12035,6,0.0,1
2016-01-18,9,2.24,0,17.0,23.0,1,3,14.25,0.0,12044,0,0.0,1
2016-01-19,8,2.24,0,9.0,17.0,1,3,14.25,0.0,12052,1,0.0,1
2016-01-20,8,2.24,0,8.0,9.0,1,3,10.5,0.0,12060,2,0.0,1
2016-01-21,13,2.24,0,8.0,8.0,1,3,9.5,0.0,12073,3,0.0,1
2016-01-22,8,2.24,0,13.0,8.0,1,3,9.25,0.0,12081,4,0.0,1
2016-01-23,27,2.24,0,8.0,13.0,1,3,14.0,0.0,12108,5,0.0,1
2016-01-24,7,2.24,0,27.0,8.0,1,3,13.75,0.0,12115,6,0.0,1
2016-01-25,10,2.24,0,7.0,27.0,1,4,13.0,0.0,12125,0,0.0,1
2016-01-26,12,2.24,0,10.0,7.0,1,4,14.0,0.0,12137,1,0.0,1
2016-01-27,7,2.24,0,12.0,10.0,1,4,9.0,0.0,12144,2,0.0,1
2016-01-28,18,2.24,0,7.0,12.0,1,4,11.75,0.0,12162,3,0.0,1
2016-01-29,12,2.24,0,18.0,7.0,1,4,12.25,0.0,12174,4,0.0,1
2016-01-30,19,2.24,0,12.0,18.0,1,4,14.0,0.0,12193,5,0.0,1
2016-01-31,17,2.24,0,19.0,12.0,1,4,16.5,0.0,12210,6,0.0,1
2016-02-01,7,2.24,1,17.0,19.0,2,5,13.75,2.24,12217,0,0.0,1
2016-02-02,8,2.24,1,7.0,17.0,2,5,12.75,2.24,12225,1,0.0,1
2016-02-03,9,2.24,1,8.0,7.0,2,5,10.25,2.24,12234,2,0.0,1
2016-02-04,15,2.24,1,9.0,8.0,2,5,9.75,2.24,12249,3,0.0,1
2016-02-05,21,2.24,1,15.0,9.0,2,5,13.25,2.24,12270,4,0.0,1
2016-02-06,14,2.24,1,21.0,15.0,2,5,14.75,2.24,12284,5,0.0,1
2016-02-07,0,2.24,1,14.0,21.0,2,5,12.5,2.24,12284,6,0.0,1
2016-02-08,17,2.24,1,0.0,14.0,2,6,13.0,2.24,12301,0,0.0,1
2016-02-09,15,2.24,1,17.0,0.0,2,6,11.5,2.24,12316,1,0.0,1
2016-02-10,16,2.24,1,15.0,17.0,2,6,12.0,2.24,12332,2,0.0,1
2016-02-11,0,2.24,0,16.0,15.0,2,6,12.0,0.0,12332,3,0.0,1
2016-02-12,0,2.24,0,0.0,16.0,2,6,7.75,0.0,12332,4,0.0,1
2016-02-13,24,2.24,0,0.0,0.0,2,6,10.0,0.0,12356,5,0.0,1
2016-02-14,19,2.24,0,24.0,0.0,2,6,10.75,0.0,12375,6,0.0,1
2016-02-15,4,2.24,0,19.0,24.0,2,7,11.75,0.0,12379,0,0.0,1
2016-02-16,0,2.24,0,4.0,19.0,2,7,11.75,0.0,12379,1,0.0,1
2016-02-17,6,2.24,0,0.0,4.0,2,7,7.25,0.0,12385,2,0.0,1
2016-02-18,14,2.24,0,6.0,0.0,2,7,6.0,0.0,12399,3,0.0,1
2016-02-19,14,2.24,0,14.0,6.0,2,7,8.5,0.0,12413,4,0.0,1
2016-02-20,12,2.24,0,14.0,14.0,2,7,11.5,0.0,12425,5,0.0,1
2016-02-21,2,2.24,0,12.0,14.0,2,7,10.5,0.0,12427,6,0.0,1
2016-02-22,12,2.24,0,2.0,12.0,2,8,10.0,0.0,12439,0,0.0,1
2016-02-23,13,2.24,0,12.0,2.0,2,8,9.75,0.0,12452,1,0.0,1
2016-02-24,7,2.24,0,13.0,12.0,2,8,8.5,0.0,12459,2,0.0,1
2016-02-25,7,2.24,0,7.0,13.0,2,8,9.75,0.0,12466,3,0.0,1
2016-02-26,14,2.24,0,7.0,7.0,2,8,10.25,0.0,12480,4,0.0,1
2016-02-27,24,2.24,0,14.0,7.0,2,8,13.0,0.0,12504,5,0.0,1
2016-02-28,20,2.24,0,24.0,14.0,2,8,16.25,0.0,12524,6,0.0,1
2016-02-29,12,2.24,0,20.0,24.0,2,9,17.5,0.0,12536,0,0.0,1
2016-03-01,10,2.24,1,12.0,20.0,3,9,16.5,2.24,12546,1,0.0,1
2016-03-02,6,2.24,1,10.0,12.0,3,9,12.0,2.24,12552,2,0.0,1
2016-03-03,14,2.24,1,6.0,10.0,3,9,10.5,2.24,12566,3,0.0,1
2016-03-04,10,2.24,1,14.0,6.0,3,9,10.0,2.24,12576,4,0.0,1
2016-03-05,23,2.24,1,10.0,14.0,3,9,13.25,2.24,12599,5,0.0,1
2016-03-06,16,2.24,1,23.0,10.0,3,9,15.75,2.24,12615,6,0.0,1
2016-03-07,4,2.24,1,16.0,23.0,3,10,13.25,2.24,12619,0,0.0,1
2016-03-08,0,2.24,1,4.0,16.0,3,10,10.75,2.24,12619,1,0.0,1
2016-03-09,13,2.24,1,0.0,4.0,3,10,8.25,2.24,12632,2,0.0,1
2016-03-10,4,2.24,1,13.0,0.0,3,10,5.25,2.24,12636,3,0.0,1
2016-03-11,8,2.24,0,4.0,13.0,3,10,6.25,0.0,12644,4,0.0,1
2016-03-12,12,2.24,0,8.0,4.0,3,10,9.25,0.0,12656,5,0.0,1
2016-03-13,9,2.24,0,12.0,8.0,3,10,8.25,0.0,12665,6,0.0,1
2016-03-14,7,2.24,0,9.0,12.0,3,11,9.0,0.0,12672,0,0.0,1
2016-03-15,12,2.24,0,7.0,9.0,3,11,10.0,0.0,12684,1,0.0,1
2016-03-16,5,2.24,0,12.0,7.0,3,11,8.25,0.0,12689,2,0.0,1
2016-03-17,9,2.24,0,5.0,12.0,3,11,8.25,0.0,12698,3,0.0,1
2016-03-18,14,2.24,0,9.0,5.0,3,11,10.0,0.0,12712,4,0.0,1
2016-03-19,1,2.24,0,14.0,9.0,3,11,7.25,0.0,12713,5,0.0,1
2016-03-20,0,2.24,0,1.0,14.0,3,11,6.0,0.0,12713,6,0.0,1
2016-03-21,0,2.24,0,0.0,1.0,3,12,3.75,0.0,12713,0,0.0,1
2016-03-22,12,2.24,0,0.0,0.0,3,12,3.25,0.0,12725,1,0.0,1
2016-03-23,2,2.24,0,12.0,0.0,3,12,3.5,0.0,12727,2,0.0,1
2016-03-24,6,2.24,0,2.0,12.0,3,12,5.0,0.0,12733,3,0.0,1
2016-03-25,12,2.24,0,6.0,2.0,3,12,8.0,0.0,12745,4,0.0,1
2016-03-26,11,2.24,0,12.0,6.0,3,12,7.75,0.0,12756,5,0.0,1
2016-03-27,5,2.24,0,11.0,12.0,3,12,8.5,0.0,12761,6,0.0,1
2016-03-28,1,2.24,0,5.0,11.0,3,13,7.25,0.0,12762,0,0.0,1
2016-03-29,11,2.24,0,1.0,5.0,3,13,7.0,0.0,12773,1,0.0,1
2016-03-30,10,2.24,0,11.0,1.0,3,13,6.75,0.0,12783,2,0.0,1
2016-03-31,7,2.24,0,10.0,11.0,3,13,7.25,0.0,12790,3,0.0,1
2016-04-01,8,2.24,1,7.0,10.0,4,13,9.0,2.24,12798,4,0.0,2
2016-04-02,15,2.24,1,8.0,7.0,4,13,10.0,2.24,12813,5,0.0,2
2016-04-03,17,2.24,1,15.0,8.0,4,13,11.75,2.24,12830,6,0.0,2
2016-04-04,11,2.24,1,17.0,15.0,4,14,12.75,2.24,12841,0,0.0,2
2016-04-05,6,2.24,1,11.0,17.0,4,14,12.25,2.24,12847,1,0.0,2
2016-04-06,14,2.24,1,6.0,11.0,4,14,12.0,2.24,12861,2,0.0,2
2016-04-07,3,2.24,1,14.0,6.0,4,14,8.5,2.24,12864,3,0.0,2
2016-04-08,8,2.24,1,3.0,14.0,4,14,7.75,2.24,12872,4,0.0,2
2016-04-09,16,2.24,1,8.0,3.0,4,14,10.25,2.24,12888,5,0.0,2
2016-04-10,15,2.24,1,16.0,8.0,4,14,10.5,2.24,12903,6,0.0,2
2016-04-11,2,2.24,0,15.0,16.0,4,15,10.25,0.0,12905,0,0.0,2
2016-04-12,14,2.24,0,2.0,15.0,4,15,11.75,0.0,12919,1,0.0,2
2016-04-13,10,2.24,0,14.0,2.0,4,15,10.25,0.0,12929,2,0.0,2
2016-04-14,10,2.24,0,10.0,14.0,4,15,9.0,0.0,12939,3,0.0,2
2016-04-15,8,2.24,0,10.0,10.0,4,15,10.5,0.0,12947,4,0.0,2
2016-04-16,5,2.24,0,8.0,10.0,4,15,8.25,0.0,12952,5,0.0,2
2016-04-17,11,2.24,0,5.0,8.0,4,15,8.5,0.0,12963,6,0.0,2
2016-04-18,12,2.24,0,11.0,5.0,4,16,9.0,0.0,12975,0,0.0,2
2016-04-19,1,2.24,0,12.0,11.0,4,16,7.25,0.0,12976,1,0.0,2
2016-04-20,11,2.24,0,1.0,12.0,4,16,8.75,0.0,12987,2,0.0,2
2016-04-21,4,2.24,0,11.0,1.0,4,16,7.0,0.0,12991,3,0.0,2
2016-04-22,23,2.24,0,4.0,11.0,4,16,9.75,0.0,13014,4,0.0,2
2016-04-23,11,2.24,0,23.0,4.0,4,16,12.25,0.0,13025,5,0.0,2
2016-04-24,11,2.24,0,11.0,23.0,4,16,12.25,0.0,13036,6,0.0,2
2016-04-25,13,2.24,0,11.0,11.0,4,17,14.5,0.0,13049,0,0.0,2
2016-04-26,9,2.24,0,13.0,11.0,4,17,11.0,0.0,13058,1,0.0,2
2016-04-27,7,2.24,0,9.0,13.0,4,17,10.0,0.0,13065,2,0.0,2
2016-04-28,8,2.24,0,7.0,9.0,4,17,9.25,0.0,13073,3,0.0,2
2016-04-29,13,2.24,0,8.0,7.0,4,17,9.25,0.0,13086,4,0.0,2
2016-04-30,12,2.24,0,13.0,8.0,4,17,10.0,0.0,13098,5,0.0,2
2016-05-01,15,2.24,1,12.0,13.0,5,17,12.0,2.24,13113,6,0.0,2
2016-05-02,15,2.24,1,15.0,12.0,5,18,13.75,2.24,13128,0,0.0,2
2016-05-03,12,2.24,1,15.0,15.0,5,18,13.5,2.24,13140,1,0.0,2
2016-05-04,14,2.24,1,12.0,15.0,5,18,14.0,2.24,13154,2,0.0,2
2016-05-05,15,2.24,1,14.0,12.0,5,18,14.0,2.24,13169,3,0.0,2
2016-05-06,19,2.24,1,15.0,14.0,5,18,15.0,2.24,13188,4,0.0,2
2016-05-07,4,2.24,1,19.0,15.0,5,18,13.0,2.24,13192,5,0.0,2
2016-05-08,9,2.24,1,4.0,19.0,5,18,11.75,2.24,13201,6,0.0,2
2016-05-09,8,2.24,1,9.0,4.0,5,19,10.0,2.24,13209,0,0.0,2
2016-05-10,9,2.24,1,8.0,9.0,5,19,7.5,2.24,13218,1,0.0,2
2016-05-11,13,2.24,0,9.0,8.0,5,19,9.75,0.0,13231,2,0.0,2
2016-05-12,6,2.24,0,13.0,9.0,5,19,9.0,0.0,13237,3,0.0,2
2016-05-13,21,2.24,0,6.0,13.0,5,19,12.25,0.0,13258,4,0.0,2
2016-05-14,13,2.24,0,21.0,6.0,5,19,13.25,0.0,13271,5,0.0,2
2016-05-15,18,2.24,0,13.0,21.0,5,19,14.5,0.0,13289,6,0.0,2
2016-05-16,9,2.24,0,18.0,13.0,5,20,15.25,0.0,13298,0,0.0,2
2016-05-17,12,2.24,0,9.0,18.0,5,20,13.0,0.0,13310,1,0.0,2
2016-05-18,10,2.24,0,12.0,9.0,5,20,12.25,0.0,13320,2,0.0,2
2016-05-19,9,2.24,0,10.0,12.0,5,20,10.0,0.0,13329,3,0.0,2
2016-05-20,8,2.24,0,9.0,10.0,5,20,9.75,0.0,13337,4,0.0,2
2016-05-21,11,2.24,0,8.0,9.0,5,20,9.5,0.0,13348,5,0.0,2
2016-05-22,9,2.24,0,11.0,8.0,5,20,9.25,0.0,13357,6,0.0,2
